Date,Price_X,Price_Y,Price_Z,Price_Equipo1,Price_Equipo2
2014-05-31,0.009969388481731123,-0.014090942086002478,-0.0351383363752138,-0.01415192654562869,-0.030008324220749394
2014-06-30,0.024666486296649026,-0.013093476747020105,0.04677320731208212,-0.0016214731502390833,0.03014091329045776
2014-07-31,-0.03436072682981273,-0.001218419788791003,0.058837959956561825,-0.009592862602326946,0.04207514091814968
2014-08-31,-0.04528122077617258,0.0016890080327698342,0.04394870227683345,-0.005412763700801904,0.0306909060785463
2014-09-30,-0.04779655762420454,-0.021661028489117662,-0.020395557153709554,-0.019377857013680888,-0.02502638127488499
2014-10-31,-0.11286705865315749,-0.03123069011846802,-0.027253753143741122,-0.03283068239792897,-0.026077433317404086
2014-11-30,-0.10052154891481546,-0.01972450534777881,0.057983185285726435,-0.03380138758762996,0.03279047749494257
2014-12-31,-0.2321065005018328,-0.025200854200886802,-0.07487310917670964,-0.03228725696014845,-0.06285270278250277
2015-01-31,-0.23120547672781067,-0.05142702983410263,-0.05212274273593742,-0.0496184140733531,-0.06142006040076442
2015-02-28,0.15999044639564852,-0.13496247721329535,0.006465404796033525,-0.12692634024750316,-0.011313848079394617
2015-03-31,-0.032082684366347536,-0.021624257411843928,-0.02681365259634383,-0.018764593706817045,-0.03131245973096952
2015-04-30,0.06651238306982332,-0.013814494443188607,0.02247584808699532,-0.008145603327068152,0.013913962017784165
2015-05-31,0.07521983345655592,-0.017956683611527247,-0.003986938860277789,-0.021761389404147735,0.006961934411998882
2015-06-30,-0.02869438556328241,-0.035046360836327395,-0.07005255411470479,-0.03586451997363316,-0.05813676262351386
2015-07-31,-0.1161035143362179,-0.08808899385936009,-0.027369344197310852,-0.08525518255023457,-0.045226292651015854
2015-08-31,-0.1634308818607595,-0.04056733989505723,-0.060729573133431636,-0.04088025448314081,-0.06281309449343198
2015-09-30,0.006901268231403801,-0.06533672134453461,0.030189245515555463,-0.0620678307676501,0.014983297422928032
2015-10-31,0.01539771443699367,-0.059512260901332326,-0.0416757405503283,-0.06583812376910014,-0.043910298523297975
2015-11-30,-0.07060621463005035,-0.02846062743185218,-0.03899203604113399,-0.027304588432104815,-0.03561900641707716
2015-12-31,-0.1672048917642046,-0.013474355287013573,0.021993872282947358,-0.020571146682246244,0.011323964038446377
2016-01-31,-0.18860550477930893,0.04467118111258017,-0.013121316797363392,0.04305012982904621,-0.01755110220365097
2016-02-29,0.040995406139801016,0.015672937274650245,0.037689925636414046,0.012107242296003129,0.04450370867611042
2016-03-31,0.17197027757503447,0.16522631390388742,-0.006540773967675051,0.15963724615324626,0.023903261672980847
2016-04-30,0.0847393858423997,0.23807663119978173,0.025079243123374617,0.24159778402755538,0.06587028201287826
2016-05-31,0.09475084436524384,-0.05027887505557782,-0.0032444978267669455,-0.046299593138831696,-0.010203474263321688
2016-06-30,0.04675154800298165,-0.15952430396984596,0.020912315380309465,-0.14964898163981566,-0.006992331890718795
2016-07-31,-0.07036779994745057,0.06803345038994912,0.023367289475701547,0.05786027566174834,0.02030938280037642
2016-08-31,0.013328035733340737,0.06227583827443528,0.006763023131004964,0.05827574901074861,0.025051219170319605
2016-09-30,0.001722976447565916,0.016680235240046137,-0.03148044300292252,0.019062104070052932,-0.027382842080347913
2016-10-31,0.08414665555734091,0.0002932981396597256,0.04543287242545713,-0.0007748852892994762,0.036033050491179885
2016-11-30,-0.08757795115245814,0.16655768356089062,0.04196206027319338,0.16904967794707826,0.0688287365902589
2016-12-31,0.154190678420417,0.09535531736103575,-0.002873093961228257,0.08570937423903224,0.0154729630231758
2017-01-31,0.010553188547868686,-0.02213438910318466,0.03210726077237602,-0.017906747001836365,0.02590255848943457
2017-02-28,0.008726004079872673,0.019603543082900465,0.038496347203373915,0.024393657908862387,0.033593975503099394
2017-03-31,-0.06373923063831155,-0.00906557509294359,0.02377791144720387,-0.008043764961694677,0.014948824112835268
2017-04-30,0.02599787237076079,-0.11872254652440262,0.014603373400698061,-0.11663057569143653,-0.018584521007791288
2017-05-31,-0.04809576909442459,-0.025252232063744273,-0.007470578016835816,-0.029600465437523482,-0.00557575117420317
2017-06-30,-0.07759380082817158,0.02715293384059514,-0.014979304299850504,0.025859941074560133,-0.01257672491605355
2017-07-31,0.03298952003616984,0.08872673227809447,0.008959710096256401,0.08646659214310404,0.030647118055247446
2017-08-31,0.053892807735342885,0.10640601417679463,0.06561450636928434,0.1027422053653897,0.06807468880169854
2017-09-30,0.06790837728858046,0.06809496355197187,0.032840422061052976,0.06678696583152988,0.04555393246736994
2017-10-31,0.03772551179905115,-0.025484960599987616,0.014127280118986008,-0.021913417579845884,0.0016200107638750794
2017-11-30,0.08662955349193702,-0.022757198229639286,-0.013924778841067464,-0.01897551550819987,-0.005334676988906217
2017-12-31,0.02017552065679773,0.04447225173388514,-0.008564463166367275,0.04379977843890881,-0.0006968850722097741
2018-01-31,0.07267487333907763,-0.0015520266458519671,0.06201621482643649,0.001109680384693057,0.04890681402495112
2018-02-28,-0.04829137581558296,0.03054228449774321,-0.014232599024848192,0.035186065423815194,-0.009276512299088324
2018-03-31,0.017350512427357856,0.005134200237984388,-0.052375374239834294,0.0020824736006970213,-0.03686564750695709
2018-04-30,0.07044683503059535,-0.01983487075448842,0.07497649544932905,-0.01948222188658022,0.0571915763434081
2018-05-31,0.07052971959668053,0.009987080741075793,0.025733307346572865,0.008367745884134692,0.021670241704626392
2018-06-30,-0.013927749707150383,0.009824430045767052,-0.023306844958140616,0.015445605876275081,-0.017334800590182553
2018-07-31,-0.013116883619640696,-0.0231412479838653,-0.06533469598311292,-0.024566210332463534,-0.051974784952933284
2018-08-31,-0.014921340246414339,-0.012605948591421168,-0.02476584469154286,-0.017436700711803255,-0.018268861983623097
2018-09-30,0.06890882609524596,-0.006230143383122666,-0.012019696512417077,0.0009982796118945814,-0.012438481112626576
2018-10-31,0.019032427664444462,-0.035081793456581245,0.0056004540985030715,-0.03392464012296781,-0.0017846236615479683
2018-11-30,-0.20098230184349486,-0.08081570263771543,-0.04867711417495624,-0.0964499590276704,-0.06128509026172679
2018-12-31,-0.14003412951869443,-0.05636032014052539,-0.004873313270824298,-0.04894838858501682,-0.01731997517593875
2019-01-31,0.04484321054904328,0.011550015112630874,-0.04334559616306599,0.00829241496541755,-0.034092994718800895
2019-02-28,0.07191046840865045,0.053692279544208965,0.007120933788601569,0.05526172801392182,0.024395848446419954
2019-03-31,0.0395021150812882,0.041088706650057816,0.006784047990866959,0.04828656753506433,0.012691395946023754
2019-04-30,0.06660592022139511,-0.00601662574269568,-0.012231227989371263,-0.013010234286337408,-0.009526543225665485
2019-05-31,-0.018895588662321217,-0.025453588066708832,-0.04119998656879531,-0.022632550201899804,-0.040341532587757634
2019-06-30,-0.10907737144213314,-0.047910807915815035,-0.011777598206795581,-0.04910983853056816,-0.012834732573697494
2019-07-31,0.0184957237348522,0.029570240218255606,0.021882387932230962,0.0341423586218097,0.014940488307032318
2019-08-31,-0.07622657313054937,-0.05202937785590489,-0.029301302546383745,-0.05346476864974914,-0.03368525370890296
2019-09-30,0.045748160048192155,-0.04737964035815967,0.004857458435134632,-0.04040459484564174,-0.0052952438070779095
2019-10-31,-0.04355977063965444,-0.040779118948333526,-0.017734346109268273,-0.04504514441875074,-0.01915762806561183
2019-11-30,0.050318071821888744,0.009366231756029464,0.030656248400380726,0.006542917332560627,0.019330156610383398
2019-12-31,0.03995650297659559,0.05830518202623747,-0.0001340706713257589,0.05966423123791653,0.015687012642415787
2020-01-31,-0.023125613701325598,0.04171640524245035,-0.0001715150345491523,0.038980637517187944,0.009275675662122396
2020-02-29,-0.13936668712002565,-0.053000497324156015,-0.04974982300733899,-0.059140162835352506,-0.05404490292063535
2020-03-31,-0.49761683643613885,-0.04529562882548355,-0.04523428032379684,-0.05035480109837476,-0.059267551036495725
2020-04-30,-0.2280271617807923,-0.09253185286289689,-0.10039500244885069,-0.09762975911149141,-0.0987521887240197
2020-05-31,0.18819225130399486,0.02718786509302351,0.0025637273525944693,0.02477495975807198,0.01200609915808215
2020-06-30,0.2294876224654212,0.05555360807332477,0.06828672208833986,0.06413306084281611,0.07483732663374898
2020-07-31,0.05834023988804038,0.053589566349568685,0.04703732220362156,0.05313710200102317,0.04385314005856156
2020-08-31,0.04075318689006524,0.08177379111903438,0.05738112204879542,0.08553247044817258,0.06840963438616665
2020-09-30,-0.07245041031406352,0.016766464409894155,0.005270282175073859,0.010207444209906491,0.004404897151574438
2020-10-31,-0.008382662521525752,-0.00761145751725234,0.0324011971559921,-0.0027732061655241225,0.019945307840993465
2020-11-30,0.057461222483618624,0.0768784525669588,0.06926625563707933,0.07758169846691754,0.06753477622633941
2020-12-31,0.13356969981732014,0.15836569245875332,0.04267051536587996,0.15395767531775917,0.0748984870232201
2021-01-31,0.09282113405100434,0.007061909016148782,-0.006012002426033725,0.007247151081570813,0.00023501257867231118
2021-02-28,0.12153861245924436,0.01610035878608862,0.03689970184517577,0.022773265094852668,0.03497000937603101
2021-03-31,0.05346758196756074,0.09285064129077991,0.05245035155902755,0.08729082684513756,0.06273968218477322
2021-04-30,-0.006028609263307949,0.17216455953385967,0.055549232330768916,0.16755099067718415,0.08013910269268809
2021-05-31,0.044938822445201865,0.10541152654982433,0.04984982636617463,0.11049433625020466,0.06836930128524799
2021-06-30,0.07199317171719244,-0.06605173635017358,0.0016004138557672576,-0.058514133013327196,-0.02341857900787936
2021-07-31,0.011989901869973174,0.004818678845637692,0.02144196893291106,0.00035881782858737665,0.024160558648784303
2021-08-31,-0.05221918547883497,0.019100829375310546,0.048327095212970406,0.013539935072113707,0.03620456468244182
2021-09-30,0.060032153729605575,0.005726489435134319,0.08220551026301859,0.0050274803004706214,0.05993645987171892
2021-10-31,0.11195241437758519,-0.016236811006232976,0.03983825272054187,-0.01544086183354576,0.030796429731143604
2021-11-30,-0.03520071889539267,-0.13693990867376993,-0.11226337449022505,-0.12911442975487653,-0.11878155059257711
2021-12-31,-0.07771976689615023,-0.023761220353496704,0.024678212345381034,-0.026755018994118807,0.015251447123651118
2022-01-31,0.1344923816311301,-0.015126785380182639,0.10065781927313111,-0.014899246003211353,0.080740210693242
2022-02-28,0.09501140829438004,0.05508643023008464,0.08529683771243768,0.06352676150880576,0.07120547693946833
2022-03-31,0.17825067830715025,0.06562866527755418,0.08155109409943684,0.06698564377174865,0.08316882558706684
2022-04-30,-0.05737230147067507,-0.006512054325878758,-0.0812299985676539,-0.015207955130112971,-0.06061224220752237
2022-05-31,0.052885240957889046,-0.10417975158695736,-0.14191634625723015,-0.08857310699467735,-0.1347289818826347
2022-06-30,0.048327807773759446,-0.07289504826898519,-0.09288564449717995,-0.07886064575926532,-0.08254692151240306
2022-07-31,-0.11132661867932825,-0.156794061987779,-0.07141175208096051,-0.15236182167276446,-0.08765464977868032
2022-08-31,-0.07687072481961277,-0.02450999978336199,0.01190909271408458,-0.028992384309464825,-0.0002059315333493572
2022-09-30,-0.07587084021990975,-0.056257215981778685,-0.08604171700354879,-0.04733644771953305,-0.07739211190579276
2022-10-31,0.029357053189854376,-0.022847215002563814,0.005994660208643587,-0.027760082006902387,-0.0010264070821666138
2022-11-30,-0.022524474341876655,-0.030396814485453838,0.040186121174796696,-0.022528541179694273,0.02456715918770147
2022-12-31,-0.10565852555440536,0.08996116598950366,0.023225534562017813,0.07632494294797976,0.03197317115609977
2023-01-31,0.027218460104257325,0.07590744283750617,0.037761461790494444,0.07688726625627407,0.04305735903429486
2023-02-28,-0.005943110343419988,-0.0021421102311220963,-0.02651104080371436,-0.001549815882333938,-0.020552182385028317
2023-03-31,-0.05380950910210203,0.018659475372733603,-0.05402502037278456,0.012649734333329832,-0.037672802008803075
2023-04-30,0.05328841527245931,-0.059231941182344094,0.018869415995145467,-0.04665097039205879,0.006152165511863039
2023-05-31,-0.09761630190488724,-0.09352819432390547,-0.026804887544677136,-0.09633493045027208,-0.045221657201110155
2023-06-30,-0.009506011647853363,-0.01614507343080085,-0.040815043593080524,-0.016514411592739364,-0.034651780505419616
2023-07-31,0.06682141286212762,0.022957536151277935,-0.013260469196323399,0.02392712778824002,-0.0014776803994704935
2023-08-31,0.05985348772601551,0.0035047508747938494,-0.008863542989655748,0.00035325978635913913,-0.0023145526199561672
